"DCCFileName","construct","instrument_type","read_pattern","expected_neg","slide.name","class","segment","area","region","pathology","nuclei","FileVersion","SoftwareVersion","Date","SampleID","Plate_ID","Well","SeqSetId","Raw","Trimmed","Stitched","Aligned","umiQ30","rtsQ30","DeduplicatedReads","roi","aoi","NTC_ID","NTC","QCFlags.LowReads","QCFlags.LowTrimmed","QCFlags.LowStitched","QCFlags.LowAligned","QCFlags.LowSaturation","QCFlags.LowNegatives","QCFlags.HighNTC","QCFlags.LowNuclei","QCFlags.LowArea","Trimmed....","Stitched....","Aligned....","Saturated....","TAP_H_WTA_v1.0"
"DSP-1001250007851-H-E03.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","PanCK",17553.53,"tubule","NA",19867,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E03","1001250007851","E03","",3060563,3034382,3009966,2877343,0.9944,0.9936,299829,2,"PanCK-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.1445691527997,98.3468074337957,94.0135197347678,89.5796573435979,5.34059453042302
"DSP-1001250007851-H-E04.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","neg",123467.45,"tubule","NA",14913,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E04","1001250007851","E04","",8112055,8041913,7978476,7582256,0.9944,0.9937,934471,2,"neg-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.135336237242,98.3533272395219,93.4689915194115,87.6755546106594,27.5600852365869
"DSP-1001250007851-H-E05.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","PanCK",22011.87,"tubule","NA",16895,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E05","1001250007851","E05","",4086853,4057917,4028501,3845688,0.9948,0.9941,348249,3,"PanCK-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.2919735552025,98.5722021320561,94.0990047843659,90.9444291892634,6.86412941828005
"DSP-1001250007851-H-E06.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","neg",209925.63,"tubule","NA",14578,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E06","1001250007851","E06","",13768154,13667392,13567220,12893478,0.995,0.9943,1237730,3,"neg-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.2681517071933,98.5405886656991,93.647107665995,90.4003403891487,34.5065924559025
"DSP-1001250007851-H-E07.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","PanCK",17157.17,"tubule","NA",18695,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E07","1001250007851","E07","",2662038,2640193,2618942,2495772,0.9945,0.9938,253064,4,"PanCK-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.1793881229344,98.3810899769275,93.7541838245735,89.8602917253659,5.58485773288525
"DSP-1001250007851-H-E08.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","neg",145616.81,"tubule","NA",16397,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E08","1001250007851","E08","",9456874,9387441,9319693,8855099,0.9948,0.9941,889919,4,"neg-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.265793326632,98.5494043803481,93.6366393376923,89.9502083488846,30.8208307221086
"DSP-1001250007851-H-E09.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","PanCK",10254.22,"tubule","NA",17898,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E09","1001250007851","E09","",1177532,1166366,1157185,1103670,0.9939,0.9932,121849,5,"PanCK-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.0517455151962,98.2720639439098,93.7273891495093,88.9596527947666,2.51690014435913
"DSP-1001250007851-H-E10.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","neg",105417.67,"tubule","NA",19067,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E10","1001250007851","E10","",4885075,4824665,4779769,4550728,0.9926,0.9913,527242,5,"neg-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98.763376202003,97.8443319703382,93.1557447940922,88.4141174774673,14.3821229671067
"DSP-1001250007851-H-E11.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","PanCK",34076.47,"tubule","NA",18835,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E11","1001250007851","E11","",5126797,5087429,5048039,4841395,0.9946,0.9939,427425,6,"PanCK-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.2321131497892,98.4637971817491,94.433132421666,91.1714495512141,9.11970942579094
"DSP-1001250007851-H-E12.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","neg",137743.3,"tubule","NA",14395,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-E12","1001250007851","E12","",5959545,5915995,5873279,5613940,0.9948,0.9941,586861,6,"neg-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.2692395140904,98.5524733851326,94.2008156662967,89.5463613789959,16.4149735139435
"DSP-1001250007851-H-F01.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",74627.75,"glomerulus","normal",16471,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F01","1001250007851","F01","",6428345,6379305,6330820,6024493,0.9947,0.994,556641,7,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.2371286855326,98.4828910084944,93.7176364989745,90.7603677189101,19.1730108114484
"DSP-1001250007851-H-F02.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",56775.66,"glomerulus","normal",16354,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F02","1001250007851","F02","",4785984,4741095,4704084,4505398,0.9937,0.9929,479714,8,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.0620737553657,98.2887531592249,94.137339364277,89.3524612032056,14.0309091608115
"DSP-1001250007851-H-F03.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",80786.89,"glomerulus","normal",19574,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F03","1001250007851","F03","",5424391,5375860,5331459,5113977,0.9941,0.9934,488508,9,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.1053189196723,98.2867754186599,94.2774405458604,90.4475909844726,17.1371572102436
"DSP-1001250007851-H-F04.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",42607.61,"glomerulus","normal",15160,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F04","1001250007851","F04","",2636446,2610523,2587230,2471812,0.9936,0.9925,255288,10,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.0167445113611,98.1332445269124,93.7554571570971,89.6720300734845,7.75014239955965
"DSP-1001250007851-H-F05.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",71246.79,"glomerulus","normal",15570,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F05","1001250007851","F05","",5634059,5580216,5534892,5292954,0.9937,0.9931,518355,11,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.0443302066947,98.239865787703,93.9456615559049,90.2066974320956,16.9256951285392
"DSP-1001250007851-H-F06.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",48856.65,"glomerulus","normal",18380,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F06","1001250007851","F06","",5370062,5332353,5291452,5061073,0.995,0.9943,475680,12,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.2977920925308,98.5361435305589,94.2460813301597,90.6012025513167,13.3040062525238
"DSP-1001250007851-H-F07.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",65511.44,"glomerulus","abnormal",19268,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F07","1001250007851","F07","",6839271,6776665,6725069,6427451,0.9939,0.9932,594568,13,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.0846100410409,98.3302021516621,93.9785980113962,90.7495521941746,16.8412145472288
"DSP-1001250007851-H-F08.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",19972.48,"glomerulus","abnormal",19667,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F08","1001250007851","F08","",694121,688778,683752,653538,0.9943,0.9936,183294,14,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.2302494809983,98.5061682329162,94.1533248525833,71.9535818881228,4.06847992758951
"DSP-1001250007851-H-F09.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",44778.52,"glomerulus","abnormal",16269,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F09","1001250007851","F09","",5665702,5622366,5581926,5342972,0.9944,0.9937,465787,15,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.2351168487153,98.5213482812898,94.3037950107507,91.2822489056652,15.1967551233981
"DSP-1001250007851-H-F10.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",20051.72,"glomerulus","abnormal",14364,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F10","1001250007851","F10","",1673124,1656199,1642341,1565703,0.9937,0.993,162178,16,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,98.9884192683866,98.1601483213438,93.5796151391051,89.6418413964845,4.41951216678665
"DSP-1001250007851-H-F11.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",51298.36,"glomerulus","abnormal",16532,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F11","1001250007851","F11","",4905523,4859249,4817956,4598182,0.9938,0.993,321811,17,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.0566958915492,98.2149303958008,93.7347964732812,93.0013427045732,10.8207611632511
"DSP-1001250007851-H-F12.dcc","directPCR","NextSeq","2x27",0,"disease4","DKD","Geometric Segment",29210.8,"glomerulus","abnormal",15841,0.2,2.0.0,2020-06-15,"DSP-1001250007851-H-F12","1001250007851","F12","",1681321,1667084,1654091,1586748,0.9941,0.9933,151572,18,"Geometric Segment-aoi-001","DSP-1001250007851-H-A01.dcc",113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.1532253507807,98.3804401420074,94.3750776918863,90.4476325163164,3.52273599778154
"DSP-1001250007864-D-A02.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","PanCK",20265.55,"tubule","NA",15471,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A02","1001250007864","A02","",3358935,3333329,3303955,3169018,0.9949,0.9943,419182,1,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2376750368793,98.3631716600649,94.3459161906974,86.7724954544278,5.54756860540321
"DSP-1001250007864-D-A03.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","neg",91483.62,"tubule","NA",14470,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A03","1001250007864","A03","",5149518,5096156,5046768,4810145,0.9939,0.9932,797716,1,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,98.9637476750251,98.0046676213191,93.4096162009726,83.4159677099131,16.3456038836765
"DSP-1001250007864-D-A04.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","PanCK",12966.08,"tubule","NA",19502,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A04","1001250007864","A04","",1727404,1713003,1700055,1632358,0.9942,0.9934,240515,2,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1663212543215,98.4167571685605,94.4977550127243,85.2657934105141,3.23482564210753
"DSP-1001250007864-D-A05.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","neg",133866.42,"tubule","NA",14339,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A05","1001250007864","A05","",5262758,5213562,5175092,4870492,0.9937,0.9931,1030517,2,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.0652049742739,98.3342194339926,92.5463796739276,78.8416242137345,24.1731139751756
"DSP-1001250007864-D-A06.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","PanCK",23336.81,"tubule","NA",18350,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A06","1001250007864","A06","",2163275,2145722,2129456,2035419,0.9944,0.9938,313094,3,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1885913718783,98.4366758733864,94.0897019565243,84.6177126183847,4.25358049844682
"DSP-1001250007864-D-A07.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","neg",174741.6,"tubule","NA",14925,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A07","1001250007864","A07","",6265561,6218544,6171994,5796420,0.9948,0.9941,809264,3,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.2495963250537,98.5066460928239,92.512386360934,86.0385548321205,20.8706528554825
"DSP-1001250007864-D-A08.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","PanCK",15875.8,"tubule","NA",17532,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A08","1001250007864","A08","",2348506,2329540,2310862,2209437,0.9944,0.9937,295427,4,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1924227572763,98.397108629912,94.078405590618,86.6288561294122,4.63525589802972
"DSP-1001250007864-D-A09.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","neg",122888.57,"tubule","NA",17454,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A09","1001250007864","A09","",6458141,6407402,6359958,6044456,0.9945,0.9938,844043,4,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,99.2143404735202,98.4797018213136,93.5943640747392,86.0360800045529,20.385920467327
"DSP-1001250007864-D-A10.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","PanCK",23311.32,"tubule","NA",14120,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A10","1001250007864","A10","",3031498,3009545,2988751,2877361,0.9946,0.9939,380203,5,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2758365666083,98.5899050568399,94.9154840280284,86.7863990649765,5.51515534480588
"DSP-1001250007864-D-A11.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","neg",89287.05,"tubule","NA",17195,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A11","1001250007864","A11","",363,357,354,197,0.9964,0.9941,124,5,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,98.3471074380165,97.5206611570248,54.2699724517906,37.0558375634518,1
"DSP-1001250007864-D-A12.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","PanCK",9671.79,"tubule","NA",15895,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-A12","1001250007864","A12","",193,188,184,2,0.9973,0.9986,2,6,"PanCK-aoi-001","DSP-1001250007864-D-A01.dcc",8704,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,97.4093264248705,95.3367875647668,1.03626943005181,0,1
"DSP-1001250007864-D-B01.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","neg",77969.65,"tubule","NA",19914,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B01","1001250007864","B01","",7537862,7452728,7389902,7032210,0.9927,0.9918,604396,6,"neg-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,98.870581605235,98.0371091962151,93.2918379243345,91.4053192381911,11.4098904658615
"DSP-1001250007864-D-B02.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",27983.33,"glomerulus","normal",18634,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B02","1001250007864","B02","",4097634,4063835,4029758,3872474,0.9944,0.9937,340051,7,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.175158152241,98.3435319015803,94.5051217361043,91.2187660911345,6.69977771958428
"DSP-1001250007864-D-B03.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",23475.44,"glomerulus","normal",19032,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B03","1001250007864","B03","",2451411,2432054,2412667,2319903,0.9944,0.9937,224773,8,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2103731279659,98.4195224709361,94.6354160930175,90.311103524587,4.43690753992566
"DSP-1001250007864-D-B04.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",14662.85,"glomerulus","normal",19757,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B04","1001250007864","B04","",1680845,1667336,1652319,1585519,0.9946,0.9939,140511,9,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1962971005655,98.302877421773,94.3286858693098,91.1378545447894,2.46423483735271
"DSP-1001250007864-D-B05.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",24797.65,"glomerulus","normal",16795,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B05","1001250007864","B05","",2865554,2844391,2822804,2715983,0.9948,0.9941,245838,10,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2614691609371,98.5081418811162,94.7803810362673,90.9484705905744,4.83337842437803
"DSP-1001250007864-D-B06.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",24350.46,"glomerulus","normal",17130,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B06","1001250007864","B06","",3040227,3000284,2968560,2849333,0.9924,0.9909,257872,11,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,98.6861836303671,97.6427089161434,93.7210609602507,90.9497415710975,4.21285482148098
"DSP-1001250007864-D-B07.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",22468.42,"glomerulus","normal",18471,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B07","1001250007864","B07","",3014033,2989763,2961392,2841642,0.9947,0.994,232655,12,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1947666133715,98.2534696866292,94.2803877727948,91.8126562037019,4.36614246368168
"DSP-1001250007864-D-B08.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",25761.9,"glomerulus","normal",17797,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B08","1001250007864","B08","",2576110,2551962,2525411,2421231,0.9939,0.9931,214075,13,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0626176677238,98.0319551571944,93.9878731886449,91.1584231326957,3.53481837303289
"DSP-1001250007864-D-B09.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",23327.94,"glomerulus","normal",17022,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B09","1001250007864","B09","",3155597,3129610,3100761,2978367,0.9943,0.9935,252057,14,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1764791258199,98.2622622597245,94.383630102323,91.5370738394563,4.64556200406573
"DSP-1001250007864-D-B10.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",26355.95,"glomerulus","normal",19277,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B10","1001250007864","B10","",3458205,3429351,3401751,3266346,0.9943,0.9936,286784,15,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1656365079572,98.3675346024889,94.4520640043028,91.2200360892569,5.7398781739697
"DSP-1001250007864-D-B11.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",25468.51,"glomerulus","normal",17248,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B11","1001250007864","B11","",3810906,3781174,3745199,3588026,0.9946,0.9938,288337,16,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2198180695089,98.2758168267598,94.1515219740398,91.9639099605187,5.67395076565657
"DSP-1001250007864-D-B12.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",26808.95,"glomerulus","normal",14222,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-B12","1001250007864","B12","",2733866,2706784,2684004,2573886,0.9936,0.9929,262627,17,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0093881704517,98.1761359188782,94.1482135554559,89.7964789427348,5.10750166301244
"DSP-1001250007864-D-C01.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",24417.75,"glomerulus","normal",14799,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C01","1001250007864","C01","",3211778,3184987,3159387,3037285,0.9942,0.9935,276485,18,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.1658514380508,98.3687851401934,94.5670902534359,90.8969688389466,6.90046032476661
"DSP-1001250007864-D-C02.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",26498.77,"glomerulus","normal",18894,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C02","1001250007864","C02","",2988413,2955661,2927843,2818188,0.993,0.9918,256122,19,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,98.9040336794145,97.9731717135483,94.3038328370275,90.9118199353627,5.05564543009871
"DSP-1001250007864-D-C03.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",31804.37,"glomerulus","normal",18706,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C03","1001250007864","C03","",3030875,3009188,2986500,2877449,0.9947,0.994,296405,20,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2844640574092,98.5359013486204,94.9378974718522,89.6990354998473,6.50623922070361
"DSP-1001250007864-D-C04.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",35587.97,"glomerulus","normal",16999,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C04","1001250007864","C04","",4664106,4626837,4586481,4399996,0.9946,0.9939,393561,21,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.200940115855,98.3356939143321,94.3373928465605,91.0554236867488,8.15241105057699
"DSP-1001250007864-D-C05.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",26084.67,"glomerulus","abnormal",17750,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C05","1001250007864","C05","",3221423,3198855,3175032,3050828,0.9949,0.9943,314809,22,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.2994400300737,98.5599221213731,94.704358912195,89.6811947445087,7.19673557128755
"DSP-1001250007864-D-C06.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",22127.58,"glomerulus","normal",15833,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C06","1001250007864","C06","",3207462,3177500,3153164,3027196,0.9936,0.9929,252425,23,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0658657842244,98.3071350494565,94.3797931199185,91.661425292581,5.63925026941875
"DSP-1001250007864-D-C07.dcc","directPCR","NextSeq","2x27",0,"normal3","normal","Geometric Segment",21787.39,"glomerulus","normal",18390,0.2,2.0.0,2020-06-15,"DSP-1001250007864-D-C07","1001250007864","C07","",2649969,2624965,2602427,2499388,0.9937,0.9929,224129,24,"Geometric Segment-aoi-001","DSP-1001250007864-D-A01.dcc",8704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,99.0564417923379,98.2059412770489,94.3176316402192,91.032644791445,4.70346513399222
